POI_ID,Contiene_árbol,Contiene_estructura,Contiene_tren,Contiene_agua,Sin_detecciones,Objetos_detectados,lat,lon
1202926084,False,False,False,False,True,Ninguno,19.271299999999997,-99.52928999999996
1210170955,False,False,False,False,True,Ninguno,19.272069999999992,-99.53367000000003
1202759891,False,False,False,False,True,Ninguno,19.27209,-99.53546999999999
1202928573,False,False,False,False,True,Ninguno,19.271449999999998,-99.51314000000002
1202926032,False,False,False,False,True,Ninguno,19.271240000000002,-99.50578999999996
1202760464,False,False,False,False,True,Ninguno,19.271449999999998,-99.51314000000002
1192315587,False,False,False,False,True,Ninguno,19.271789999999996,-99.52362999999998
1202926048,False,False,False,False,True,Ninguno,19.27219999999999,-99.51317999999996
1165787632,False,False,False,False,True,Ninguno,19.27219999999999,-99.51317999999996
1202760418,False,False,False,False,True,Ninguno,19.27219999999999,-99.51317999999996
1048933205,False,False,False,False,True,Ninguno,19.271670000000007,-99.58333999999999
1048933205,False,False,False,False,True,Ninguno,19.271670000000007,-99.58333999999999
1222780323,False,False,False,False,True,Ninguno,19.270759999999996,-99.59274999999997
1192817674,False,False,False,False,True,Ninguno,19.27212,-99.59477999999999
1209122026,False,False,False,False,True,Ninguno,19.271979999999996,-99.56830000000001
1209089522,False,False,False,False,True,Ninguno,19.271979999999996,-99.56830000000001
1229555589,False,False,False,False,True,Ninguno,19.27212,-99.59477999999999
1164892743,False,False,False,False,True,Ninguno,19.271530000000006,-99.59628999999997
1048859349,False,False,False,False,True,Ninguno,19.274120000000007,-99.60703999999998
1178054104,False,False,False,False,True,Ninguno,19.271650000000005,-99.61064
1192817766,False,False,False,False,True,Ninguno,19.271739999999998,-99.59759000000003
1210225271,False,False,False,False,True,Ninguno,19.272159999999996,-99.59759000000003
1210225271,False,False,False,False,True,Ninguno,19.272159999999996,-99.59759000000003
1048859202,False,False,False,False,True,Ninguno,19.272389999999998,-99.604
1202926127,False,False,False,False,True,Ninguno,19.27219999999999,-99.51317999999996
1202926059,False,False,False,False,True,Ninguno,19.27219999999999,-99.51317999999996
1202760005,False,False,False,False,True,Ninguno,19.272159999999996,-99.51332
1202759963,False,False,False,False,True,Ninguno,19.27273000000001,-99.51322000000002
1202926201,False,False,False,False,True,Ninguno,19.27273000000001,-99.51322000000002
1192259270,False,False,False,False,True,Ninguno,19.27224,-99.64906000000002
1202925963,False,False,False,False,True,Ninguno,19.27213,-99.65122999999998
1178939493,False,False,False,False,True,Ninguno,19.272180000000002,-99.64330999999997
